,Chucky,Hammer,Katze,Kreatur,Munster,Pedro,binary_alpha_digits,caltech101,caltech_birds2010,caltech_birds2011,cats_vs_dogs,cifar100,cifar10,colorectal_histology,deep_weeds,default,eurosat,fashion_mnist,horses_or_humans,mnist
binary_alpha_digits_62,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_63,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_64,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_65,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_66,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_67,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_68,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_69,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_70,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_71,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_72,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_73,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_74,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_75,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_76,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_77,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_78,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_79,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_80,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_81,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_82,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_83,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_84,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_85,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_86,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_87,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_88,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_89,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_90,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_91,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_92,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_93,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_94,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_95,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_96,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_97,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_98,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
binary_alpha_digits_99,0.95874,0.95906,0.96336,0.95443,0.96637,0.94436,0.96568,0.96086,0.96013,0.95441,0.95996,0.96506,0.96650,0.96830,0.96238,0.96333,0.96177,0.96202,0.95930,0.96325
caltech101_0,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_1,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_2,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_3,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_4,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_5,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_6,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_7,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_8,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_9,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_10,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_11,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_12,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_13,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_14,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_15,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_16,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_17,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_18,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_19,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_20,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_21,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_22,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_23,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_24,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_25,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_26,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_27,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_28,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_29,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_30,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_31,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_32,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_33,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_34,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_35,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_36,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_37,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_38,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_39,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_40,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_41,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_42,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_43,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_44,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_45,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_46,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_47,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_48,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_49,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_50,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_51,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_52,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_53,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_54,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_55,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_56,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_57,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_58,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_59,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_60,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_61,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_62,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_63,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_64,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_65,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_66,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_67,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_68,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_69,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_70,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_71,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_72,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_73,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_74,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_75,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_76,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_77,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_78,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_79,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_80,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_81,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_82,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_83,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_84,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_85,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_86,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_87,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
caltech101_88,0.82985,0.82139,0.84005,0.83644,0.82266,0.72807,0.80328,0.83568,0.81585,0.82528,0.82607,0.83588,0.82920,0.84222,0.81904,0.82601,0.81523,0.83018,0.82799,0.83955
